Warming up READ with 50000 iterations...
INFO  23:35:09 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  23:35:09 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
60960058  ,    180492,  180492,  180492,  180492,     2.8,     2.7,     3.5,     4.1,     7.8,    11.1,  359.2,  0.00111,      0,       0,       0,       0,       0
61140750  ,    181078,  181078,  181078,  181078,     2.7,     2.7,     3.6,     4.2,     6.6,     8.6,  360.2,  0.00111,      0,       0,       0,       0,       0
61325822  ,    179805,  162223,  162223,  162223,     3.1,     2.7,     3.6,     4.2,   114.6,   116.5,  361.3,  0.00111,      1,     109,     109,       0,    8118
61512988  ,    181459,  181459,  181459,  181459,     2.7,     2.7,     3.6,     4.0,     4.4,    17.8,  362.4,  0.00110,      0,       0,       0,       0,       0
61679130  ,    180372,  160976,  160976,  160976,     3.1,     2.7,     3.6,     4.3,   114.9,   116.9,  363.4,  0.00110,      1,     109,     109,       0,    8115
61864226  ,    179812,  179812,  179812,  179812,     2.8,     2.7,     3.5,     4.1,     8.3,    14.0,  364.4,  0.00110,      0,       0,       0,       0,       0
62032287  ,    181321,  163031,  163031,  163031,     3.1,     2.7,     3.6,     4.3,   107.3,   108.3,  365.5,  0.00109,      1,     102,     102,       0,    8112
62216763  ,    179240,  179240,  179240,  179240,     2.8,     2.7,     3.6,     4.1,    21.9,    25.6,  366.5,  0.00109,      0,       0,       0,       0,       0
62402550  ,    180212,  180212,  180212,  180212,     2.8,     2.7,     3.6,     4.1,     8.2,    14.0,  367.5,  0.00109,      0,       0,       0,       0,       0
62567102  ,    180086,  159559,  159559,  159559,     3.1,     2.7,     3.6,     4.2,   120.6,   122.3,  368.6,  0.00109,      1,     116,     116,       0,    8122
62754017  ,    181675,  181675,  181675,  181675,     2.7,     2.7,     3.5,     4.0,     6.9,    17.1,  369.6,  0.00108,      0,       0,       0,       0,       0
62920028  ,    181322,  161082,  161082,  161082,     3.1,     2.7,     3.6,     4.5,   118.3,   119.9,  370.6,  0.00108,      1,     112,     112,       0,    8112
63106641  ,    181419,  181419,  181419,  181419,     2.7,     2.7,     3.5,     4.1,     6.9,    10.7,  371.6,  0.00108,      0,       0,       0,       0,       0
63278940  ,    181098,  181098,  181098,  181098,     2.7,     2.7,     3.5,     4.1,     6.3,    19.3,  372.6,  0.00108,      0,       0,       0,       0,       0
63461743  ,    177497,  159297,  159297,  159297,     3.1,     2.7,     3.6,     4.8,   121.8,   123.2,  373.7,  0.00107,      1,     116,     116,       0,    8108
63648391  ,    181092,  181092,  181092,  181092,     2.7,     2.7,     3.5,     4.1,     7.5,     8.4,  374.8,  0.00107,      0,       0,       0,       0,       0
63814284  ,    181071,  160927,  160927,  160927,     3.1,     2.7,     3.6,     4.3,   118.3,   120.0,  375.8,  0.00107,      1,     112,     112,       0,    8122
63999059  ,    179690,  179690,  179690,  179690,     2.8,     2.7,     3.6,     4.2,     7.1,     8.7,  376.8,  0.00106,      0,       0,       0,       0,       0
64165170  ,    179639,  161100,  161100,  161100,     3.1,     2.7,     3.6,     4.3,   109.9,   122.2,  377.9,  0.00106,      1,     105,     105,       0,    8115
64350711  ,    180468,  180468,  180468,  180468,     2.8,     2.7,     3.5,     4.2,     7.3,     8.6,  378.9,  0.00106,      0,       0,       0,       0,       0
64536400  ,    180288,  180288,  180288,  180288,     2.8,     2.7,     3.6,     4.2,     7.2,    11.1,  379.9,  0.00106,      0,       0,       0,       0,       0
64700731  ,    181055,  159505,  159505,  159505,     3.1,     2.7,     3.6,     4.2,   125.8,   127.5,  381.0,  0.00105,      1,     119,     119,       0,    8115
64885311  ,    179490,  179490,  179490,  179490,     2.8,     2.7,     3.6,     4.1,     7.4,     8.4,  382.0,  0.00105,      0,       0,       0,       0,       0
65048144  ,    178086,  158024,  158024,  158024,     3.2,     2.7,     3.7,     6.5,   119.3,   121.0,  383.0,  0.00105,      1,     115,     115,       0,    8105
65232095  ,    177895,  177895,  177895,  177895,     2.8,     2.7,     3.6,     4.4,     8.1,    11.1,  384.0,  0.00105,      0,       0,       0,       0,       0
65415264  ,    178032,  178032,  178032,  178032,     2.8,     2.7,     3.7,     4.5,     8.7,    11.3,  385.1,  0.00104,      0,       0,       0,       0,       0
65599380  ,    178712,  161484,  161484,  161484,     3.1,     2.7,     3.6,     6.0,   113.1,   114.7,  386.2,  0.00104,      1,     108,     108,       0,    8125
65785617  ,    180444,  180444,  180444,  180444,     2.8,     2.7,     3.6,     4.2,     7.4,     9.0,  387.2,  0.00104,      0,       0,       0,       0,       0
65951861  ,    178930,  160401,  160401,  160401,     3.1,     2.7,     3.6,     6.1,   111.4,   113.3,  388.3,  0.00103,      1,     106,     106,       0,    8115
66135892  ,    178919,  178919,  178919,  178919,     2.8,     2.7,     3.5,     5.9,     7.4,     9.1,  389.3,  0.00103,      0,       0,       0,       0,       0
66300812  ,    177824,  159984,  159984,  159984,     3.1,     2.7,     3.7,     6.4,   107.7,   108.7,  390.3,  0.00103,      1,     101,     101,       0,    8115
66485642  ,    179736,  179736,  179736,  179736,     2.8,     2.7,     3.5,     4.2,     7.3,     9.2,  391.4,  0.00103,      0,       0,       0,       0,       0
66671497  ,    180138,  180138,  180138,  180138,     2.8,     2.7,     3.6,     4.4,     7.6,    15.5,  392.4,  0.00102,      0,       0,       0,       0,       0
66837717  ,    178651,  160445,  160445,  160445,     3.1,     2.7,     3.6,     4.6,   108.8,   111.0,  393.4,  0.00102,      1,     104,     104,       0,    8119
67019259  ,    179324,  175649,  175649,  175649,     2.8,     2.7,     3.6,     4.3,    23.9,    26.8,  394.5,  0.00102,      0,       0,       0,       0,       0
67186752  ,    181361,  161565,  161565,  161565,     3.1,     2.7,     3.5,     4.1,   116.0,   117.9,  395.5,  0.00102,      1,     109,     109,       0,    8105
67369887  ,    178011,  178011,  178011,  178011,     2.8,     2.7,     3.5,     4.2,    16.7,    25.0,  396.5,  0.00101,      0,       0,       0,       0,       0
67550808  ,    181782,  179665,  179665,  179665,     2.8,     2.7,     3.6,     4.0,    14.4,    15.8,  397.5,  0.00101,      0,       0,       0,       0,       0
67735328  ,    179157,  162635,  162635,  162635,     3.1,     2.7,     3.6,     4.4,   108.1,   110.4,  398.7,  0.00101,      1,     102,     102,       0,    8122
67922421  ,    181477,  181477,  181477,  181477,     2.7,     2.7,     3.6,     4.1,     5.5,    10.3,  399.7,  0.00101,      0,       0,       0,       0,       0
68086175  ,    178970,  158757,  158757,  158757,     3.1,     2.7,     3.6,     4.3,   119.5,   121.8,  400.7,  0.00100,      1,     116,     116,       0,    8115
68272738  ,    182256,  181392,  181392,  181392,     2.7,     2.7,     3.5,     3.9,     7.6,    10.6,  401.8,  0.00100,      0,       0,       0,       0,       0
68437762  ,    181693,  160207,  160207,  160207,     3.1,     2.7,     3.6,     4.1,   125.2,   127.6,  402.8,  0.00100,      1,     120,     120,       0,    8122
68623188  ,    180369,  180369,  180369,  180369,     2.8,     2.7,     3.6,     4.1,     7.2,    12.7,  403.8,  0.00100,      0,       0,       0,       0,       0
68808325  ,    179652,  179652,  179652,  179652,     2.8,     2.7,     3.6,     4.2,     6.8,    16.3,  404.9,  0.00100,      0,       0,       0,       0,       0
68974234  ,    180826,  160936,  160936,  160936,     3.1,     2.7,     3.6,     4.2,   116.4,   118.6,  405.9,  0.00099,      1,     111,     111,       0,    8115
69160330  ,    180981,  180981,  180981,  180981,     2.8,     2.7,     3.5,     4.0,     7.6,     9.5,  406.9,  0.00099,      0,       0,       0,       0,       0
69325452  ,    181596,  160256,  160256,  160256,     3.1,     2.7,     3.5,     4.1,   124.9,   126.9,  407.9,  0.00099,      1,     120,     120,       0,    8108
69511052  ,    180538,  180538,  180538,  180538,     2.8,     2.7,     3.6,     4.0,     7.3,     9.6,  409.0,  0.00099,      0,       0,       0,       0,       0
69688142  ,    181084,  181084,  181084,  181084,     2.7,     2.7,     3.6,     4.0,     6.9,     9.3,  410.0,  0.00098,      0,       0,       0,       0,       0
69874637  ,    181172,  164710,  164710,  164710,     3.0,     2.7,     3.6,     4.2,   106.6,   107.7,  411.1,  0.00098,      1,     101,     101,       0,    8112
70060953  ,    180821,  180821,  180821,  180821,     2.8,     2.7,     3.6,     4.0,     7.0,     8.5,  412.1,  0.00098,      0,       0,       0,       0,       0
70227587  ,    180827,  161664,  161664,  161664,     3.1,     2.7,     3.6,     4.2,   112.5,   114.0,  413.1,  0.00098,      1,     107,     107,       0,    8118
70413558  ,    180945,  180945,  180945,  180945,     2.8,     2.7,     3.6,     4.1,     7.2,     9.2,  414.2,  0.00098,      0,       0,       0,       0,       0
70578653  ,    179601,  160224,  160224,  160224,     3.1,     2.7,     3.6,     4.3,   114.6,   117.2,  415.2,  0.00097,      1,     109,     109,       0,    8115
70764111  ,    179574,  179574,  179574,  179574,     2.8,     2.7,     3.5,     4.3,     9.9,    14.9,  416.2,  0.00097,      0,       0,       0,       0,       0
70949341  ,    179780,  179780,  179780,  179780,     2.8,     2.7,     3.6,     4.1,     7.3,     8.8,  417.3,  0.00097,      0,       0,       0,       0,       0
71113049  ,    181049,  158836,  158836,  158836,     3.1,     2.7,     3.6,     4.2,   130.0,   131.5,  418.3,  0.00097,      1,     124,     124,       0,    8112
71298306  ,    180204,  180204,  180204,  180204,     2.8,     2.7,     3.5,     4.1,     7.9,     9.9,  419.3,  0.00096,      0,       0,       0,       0,       0
71465247  ,    181968,  162084,  162084,  162084,     3.1,     2.7,     3.5,     4.2,   116.5,   118.9,  420.4,  0.00096,      1,     111,     111,       0,    8118
71651909  ,    181325,  181325,  181325,  181325,     2.7,     2.7,     3.5,     4.1,     7.1,     8.6,  421.4,  0.00096,      0,       0,       0,       0,       0
71825495  ,    180157,  180157,  180157,  180157,     2.8,     2.7,     3.6,     4.2,     7.4,     9.0,  422.4,  0.00096,      0,       0,       0,       0,       0
72010107  ,    179476,  161109,  161109,  161109,     3.1,     2.7,     3.6,     4.5,   120.1,   122.1,  423.5,  0.00096,      1,     115,     115,       0,    8115
72196644  ,    180972,  180972,  180972,  180972,     2.8,     2.7,     3.5,     4.1,     7.1,     9.8,  424.5,  0.00095,      0,       0,       0,       0,       0
72362944  ,    180562,  161389,  161389,  161389,     3.1,     2.7,     3.6,     4.2,   112.7,   114.5,  425.6,  0.00095,      1,     108,     108,       0,    8112
72548210  ,    179392,  179392,  179392,  179392,     2.8,     2.7,     3.6,     4.5,     8.2,     9.9,  426.6,  0.00095,      0,       0,       0,       0,       0
72711928  ,    177762,  158800,  158800,  158800,     3.1,     2.7,     3.7,     6.0,   113.5,   115.5,  427.6,  0.00095,      1,     109,     109,       0,    8118
72897184  ,    180249,  180249,  180249,  180249,     2.8,     2.7,     3.6,     4.2,     7.1,     9.3,  428.6,  0.00095,      0,       0,       0,       0,       0
73081373  ,    178422,  178422,  178422,  178422,     2.8,     2.7,     3.6,     4.3,     7.3,     8.2,  429.7,  0.00094,      0,       0,       0,       0,       0
73248274  ,    181170,  161623,  161623,  161623,     3.1,     2.7,     3.6,     6.4,   115.4,   116.6,  430.7,  0.00094,      1,     110,     110,       0,    8115
73435160  ,    181412,  181412,  181412,  181412,     2.7,     2.7,     3.5,     4.3,     7.2,     9.9,  431.7,  0.00094,      0,       0,       0,       0,       0
73597704  ,    176848,  157539,  157539,  157539,     3.2,     2.7,     3.6,     7.0,   116.3,   117.5,  432.8,  0.00094,      1,     111,     111,       0,    8115
73780621  ,    177865,  177865,  177865,  177865,     2.8,     2.7,     3.6,     4.5,     8.2,    11.9,  433.8,  0.00094,      0,       0,       0,       0,       0
73963392  ,    178642,  178642,  178642,  178642,     2.8,     2.7,     3.7,     4.4,     7.6,     8.7,  434.8,  0.00093,      0,       0,       0,       0,       0
74147372  ,    178659,  159846,  159846,  159846,     3.1,     2.7,     3.6,     6.4,   124.3,   126.6,  436.0,  0.00093,      1,     119,     119,       0,    8111
74333340  ,    180373,  180373,  180373,  180373,     2.8,     2.7,     3.6,     4.2,     7.5,     9.5,  437.0,  0.00093,      0,       0,       0,       0,       0
74498416  ,    178308,  159241,  159241,  159241,     3.1,     2.7,     3.6,     6.7,   114.5,   116.8,  438.0,  0.00093,      1,     109,     109,       0,    8119
74682734  ,    179280,  179280,  179280,  179280,     2.8,     2.7,     3.6,     4.3,     7.3,    17.5,  439.1,  0.00092,      0,       0,       0,       0,       0
74840294  ,    172752,  152917,  152917,  152917,     3.3,     2.7,     3.7,     8.0,   121.7,   123.9,  440.1,  0.00092,      1,     116,     116,       0,    8115
75023938  ,    178672,  178672,  178672,  178672,     2.8,     2.7,     3.6,     4.1,    13.1,    15.4,  441.1,  0.00092,      0,       0,       0,       0,       0
75208263  ,    178854,  178854,  178854,  178854,     2.8,     2.7,     3.6,     4.2,    11.8,    13.6,  442.2,  0.00092,      0,       0,       0,       0,       0
75377044  ,    181559,  163667,  163667,  163667,     3.0,     2.7,     3.5,     4.1,   105.2,   107.2,  443.2,  0.00092,      1,     100,     100,       0,    8115
75563296  ,    181096,  181096,  181096,  181096,     2.7,     2.7,     3.5,     4.1,    10.3,    11.0,  444.2,  0.00092,      0,       0,       0,       0,       0
75732466  ,    182250,  164162,  164162,  164162,     3.0,     2.7,     3.5,     4.0,   106.0,   107.1,  445.3,  0.00092,      1,     101,     101,       0,    8115
75919247  ,    180740,  180740,  180740,  180740,     2.8,     2.7,     3.6,     4.1,     7.1,     8.6,  446.3,  0.00092,      0,       0,       0,       0,       0
76101388  ,    181379,  181379,  181379,  181379,     2.7,     2.7,     3.5,     4.1,     6.8,     9.5,  447.3,  0.00091,      0,       0,       0,       0,       0
76287781  ,    179788,  161247,  161247,  161247,     3.1,     2.7,     3.6,     4.3,   122.3,   124.0,  448.4,  0.00091,      1,     117,     117,       0,    8109
76474873  ,    181518,  181518,  181518,  181518,     2.7,     2.7,     3.5,     4.0,     6.7,     8.4,  449.5,  0.00091,      0,       0,       0,       0,       0
76640959  ,    181542,  161141,  161141,  161141,     3.1,     2.7,     3.5,     4.3,   119.6,   121.9,  450.5,  0.00091,      1,     113,     113,       0,    8122
76826375  ,    180272,  180272,  180272,  180272,     2.8,     2.7,     3.6,     4.1,     6.5,     7.5,  451.5,  0.00091,      0,       0,       0,       0,       0
76992664  ,    181478,  161307,  161307,  161307,     3.1,     2.7,     3.5,     4.2,   117.7,   119.8,  452.6,  0.00090,      1,     112,     112,       0,    8115
77178718  ,    181674,  180908,  180908,  180908,     2.8,     2.7,     3.5,     4.0,     6.6,     8.0,  453.6,  0.00090,      0,       0,       0,       0,       0
77365869  ,    181507,  181507,  181507,  181507,     2.7,     2.7,     3.5,     4.1,     6.9,     8.4,  454.6,  0.00090,      0,       0,       0,       0,       0
77533163  ,    180628,  162231,  162231,  162231,     3.1,     2.7,     3.6,     4.1,   108.7,   110.7,  455.7,  0.00090,      1,     104,     104,       0,    8118
77719782  ,    181581,  181581,  181581,  181581,     2.7,     2.7,     3.5,     4.0,     7.2,     8.3,  456.7,  0.00090,      0,       0,       0,       0,       0
77885515  ,    180561,  160831,  160831,  160831,     3.1,     2.7,     3.6,     4.5,   116.1,   117.3,  457.7,  0.00090,      1,     111,     111,       0,    8112
78072323  ,    181750,  181750,  181750,  181750,     2.7,     2.7,     3.5,     4.0,     6.9,     9.7,  458.7,  0.00089,      0,       0,       0,       0,       0
78239944  ,    180552,  162608,  162608,  162608,     3.1,     2.7,     3.5,     4.2,   106.5,   107.7,  459.8,  0.00089,      1,     101,     101,       0,    8112
78425511  ,    180463,  180463,  180463,  180463,     2.8,     2.7,     3.6,     4.2,     7.6,     8.8,  460.8,  0.00089,      0,       0,       0,       0,       0
78611001  ,    180020,  180020,  180020,  180020,     2.8,     2.7,     3.6,     4.1,     7.4,    17.8,  461.8,  0.00089,      0,       0,       0,       0,       0
78775669  ,    177685,  159553,  159553,  159553,     3.1,     2.7,     3.7,     5.6,   108.9,   111.2,  462.9,  0.00089,      1,     104,     104,       0,    8118
78960665  ,    179959,  179959,  179959,  179959,     2.8,     2.7,     3.6,     4.4,     7.4,    10.8,  463.9,  0.00088,      0,       0,       0,       0,       0
79124743  ,    179027,  159268,  159268,  159268,     3.1,     2.7,     3.6,     4.3,   116.5,   118.4,  464.9,  0.00088,      1,     111,     111,       0,    8112
79309762  ,    179930,  179930,  179930,  179930,     2.8,     2.7,     3.6,     4.1,     7.4,     9.7,  466.0,  0.00088,      0,       0,       0,       0,       0
79494181  ,    178945,  178945,  178945,  178945,     2.8,     2.7,     3.6,     4.4,     7.5,     8.4,  467.0,  0.00088,      0,       0,       0,       0,       0
79660692  ,    179574,  161483,  161483,  161483,     3.1,     2.7,     3.6,     4.6,   107.7,   109.4,  468.0,  0.00088,      1,     103,     103,       0,    8118
79846224  ,    180163,  180163,  180163,  180163,     2.8,     2.7,     3.6,     4.2,     7.2,     8.4,  469.0,  0.00087,      0,       0,       0,       0,       0
80009270  ,    179283,  158206,  158206,  158206,     3.1,     2.7,     3.6,     4.7,   124.8,   127.8,  470.1,  0.00087,      1,     119,     119,       0,    8115
80193615  ,    178262,  178262,  178262,  178262,     2.8,     2.7,     3.6,     4.3,    11.6,    12.7,  471.1,  0.00087,      0,       0,       0,       0,       0
80373882  ,    176729,  176729,  176729,  176729,     2.8,     2.7,     3.6,     4.3,    18.4,    22.3,  472.1,  0.00087,      0,       0,       0,       0,       0
80559153  ,    179942,  161941,  161941,  161941,     3.1,     2.7,     3.6,     4.4,   117.5,   119.2,  473.3,  0.00087,      1,     112,     112,       0,    8112
80744665  ,    178699,  178699,  178699,  178699,     2.8,     2.7,     3.6,     4.3,     9.8,    12.6,  474.3,  0.00087,      0,       0,       0,       0,       0
80909925  ,    180920,  160149,  160149,  160149,     3.1,     2.7,     3.6,     4.2,   122.2,   123.5,  475.3,  0.00086,      1,     116,     116,       0,    8115
81096618  ,    181534,  181534,  181534,  181534,     2.7,     2.7,     3.5,     4.1,     6.6,    13.8,  476.4,  0.00086,      0,       0,       0,       0,       0
81263857  ,    180302,  162279,  162279,  162279,     3.1,     2.7,     3.6,     4.3,   106.4,   108.1,  477.4,  0.00086,      1,     102,     102,       0,    8118
81448812  ,    179898,  179898,  179898,  179898,     2.8,     2.7,     3.6,     4.2,     7.2,     8.4,  478.4,  0.00086,      0,       0,       0,       0,       0
81635239  ,    180869,  180869,  180869,  180869,     2.8,     2.7,     3.5,     4.1,     6.9,    13.9,  479.5,  0.00086,      0,       0,       0,       0,       0
81803340  ,    181538,  163070,  163070,  163070,     3.1,     2.7,     3.5,     4.2,   108.6,   110.9,  480.5,  0.00086,      1,     104,     104,       0,    8112
81988703  ,    179347,  179347,  179347,  179347,     2.8,     2.7,     3.6,     4.2,     7.1,    17.5,  481.5,  0.00085,      0,       0,       0,       0,       0
82151075  ,    178700,  157448,  157448,  157448,     3.2,     2.7,     3.7,     4.9,   125.9,   127.6,  482.6,  0.00085,      1,     121,     121,       0,    8115
82338271  ,    181859,  181859,  181859,  181859,     2.7,     2.7,     3.5,     4.0,     6.9,     9.2,  483.6,  0.00085,      0,       0,       0,       0,       0
82511910  ,    180299,  180299,  180299,  180299,     2.8,     2.7,     3.5,     4.1,    10.2,    11.3,  484.5,  0.00085,      0,       0,       0,       0,       0
82696586  ,    179481,  161548,  161548,  161548,     3.1,     2.7,     3.6,     4.6,   117.2,   119.2,  485.7,  0.00085,      1,     112,     112,       0,    8119
82868857  ,    167036,  167036,  167036,  167036,     3.0,     2.7,     3.6,     4.5,    78.6,    79.6,  486.7,  0.00085,      0,       0,       0,       0,       0
83032641  ,    179298,  159093,  159093,  159093,     3.1,     2.7,     3.5,     4.4,   119.6,   121.3,  487.8,  0.00086,      1,     113,     113,       0,    8115
83219364  ,    178626,  178626,  178626,  178626,     2.8,     2.7,     3.5,     4.1,    19.6,    21.3,  488.8,  0.00085,      0,       0,       0,       0,       0
83383392  ,    177521,  159208,  159208,  159208,     3.1,     2.7,     3.7,     4.6,   110.1,   112.3,  489.8,  0.00085,      1,     105,     105,       0,    8115
83569872  ,    181345,  181345,  181345,  181345,     2.7,     2.7,     3.5,     4.1,     6.4,     9.0,  490.9,  0.00085,      0,       0,       0,       0,       0
83758193  ,    181773,  181773,  181773,  181773,     2.7,     2.7,     3.5,     4.0,     6.5,     7.7,  491.9,  0.00085,      0,       0,       0,       0,       0
83924962  ,    181428,  161744,  161744,  161744,     3.1,     2.7,     3.5,     4.1,   115.0,   117.0,  492.9,  0.00085,      1,     110,     110,       0,    8112
84110419  ,    180243,  180243,  180243,  180243,     2.8,     2.7,     3.6,     4.2,     7.8,    10.3,  494.0,  0.00085,      0,       0,       0,       0,       0
84273352  ,    179973,  158080,  158080,  158080,     3.2,     2.7,     3.6,     4.2,   129.0,   130.2,  495.0,  0.00085,      1,     124,     124,       0,    8115
84459052  ,    180600,  180600,  180600,  180600,     2.8,     2.7,     3.6,     4.1,     6.7,     8.1,  496.0,  0.00084,      0,       0,       0,       0,       0
84643754  ,    179233,  179233,  179233,  179233,     2.8,     2.7,     3.7,     4.4,     7.2,    17.7,  497.0,  0.00084,      0,       0,       0,       0,       0
84808551  ,    181445,  159980,  159980,  159980,     3.1,     2.7,     3.6,     4.2,   125.2,   126.9,  498.1,  0.00084,      1,     119,     119,       0,    8112
84993514  ,    179807,  179807,  179807,  179807,     2.8,     2.7,     3.5,     4.1,    16.4,    24.3,  499.1,  0.00084,      0,       0,       0,       0,       0
85141265  ,    177616,  143317,  143317,  143317,     3.5,     2.7,     3.7,     5.4,   202.2,   212.7,  500.1,  0.00084,      1,     127,     127,       0,    8115
85324536  ,    178595,  178595,  178595,  178595,     2.8,     2.7,     3.7,     4.3,     7.0,    10.5,  501.2,  0.00084,      0,       0,       0,       0,       0
85327858  ,    171295,  171295,  171295,  171295,     3.0,     2.9,     4.2,     4.8,     5.0,     7.1,  501.2,  0.00083,      0,       0,       0,       0,       0
85503433  ,    176696,   47298,   47298,   47298,    10.6,     2.7,     3.7,     4.6,  2722.1,  2723.5,  504.9,  0.00084,      0,       0,       0,       0,       0
85687926  ,    179247,  163596,  163596,  163596,     3.0,     2.7,     3.6,     4.5,   101.8,   104.6,  506.0,  0.00084,      1,      97,      97,       0,    8128
85871941  ,    178510,  178510,  178510,  178510,     2.8,     2.7,     3.7,     4.3,     7.2,     9.9,  507.0,  0.00083,      0,       0,       0,       0,       0
86034345  ,    177652,  157581,  157581,  157581,     3.2,     2.7,     3.7,     6.6,   119.7,   121.2,  508.1,  0.00083,      1,     115,     115,       0,    8122
86217566  ,    177812,  177812,  177812,  177812,     2.8,     2.7,     3.7,     4.5,     7.6,     9.4,  509.1,  0.00083,      0,       0,       0,       0,       0
86378742  ,    176822,  156230,  156230,  156230,     3.2,     2.7,     3.7,     6.4,   124.7,   126.8,  510.1,  0.00083,      1,     118,     118,       0,    8108
86557565  ,    173989,  173989,  173989,  173989,     2.9,     2.7,     3.8,     5.1,    22.5,    26.3,  511.2,  0.00083,      0,       0,       0,       0,       0
86737602  ,    174810,  174810,  174810,  174810,     2.8,     2.7,     3.8,     5.2,     8.2,    12.6,  512.2,  0.00083,      0,       0,       0,       0,       0
86903586  ,    177472,  160443,  160443,  160443,     3.1,     2.7,     3.7,     6.6,   102.3,   103.9,  513.2,  0.00083,      1,      98,      98,       0,    8118
87086383  ,    177761,  177761,  177761,  177761,     2.8,     2.7,     3.7,     4.4,     7.2,     9.7,  514.3,  0.00083,      0,       0,       0,       0,       0
87251133  ,    176943,  158956,  158956,  158956,     3.1,     2.7,     3.7,     7.0,   110.3,   114.7,  515.3,  0.00083,      2,   15064,   15169,    7480,    7920
87436376  ,    179683,  179683,  179683,  179683,     2.8,     2.7,     3.7,     4.4,     7.6,     9.2,  516.3,  0.00083,      0,       0,       0,       0,       0
87621580  ,    179618,  179618,  179618,  179618,     2.8,     2.7,     3.6,     4.3,     7.5,    12.6,  517.4,  0.00082,      0,       0,       0,       0,       0
87789131  ,    178556,  161045,  161045,  161045,     3.1,     2.7,     3.7,     6.7,   105.5,   107.6,  518.4,  0.00082,      1,     101,     101,       0,    8118
87976023  ,    181514,  181514,  181514,  181514,     2.7,     2.7,     3.6,     4.2,     7.0,     8.9,  519.4,  0.00082,      0,       0,       0,       0,       0
88140689  ,    179481,  159542,  159542,  159542,     3.1,     2.7,     3.7,     5.1,   118.3,   120.2,  520.5,  0.00082,      1,     114,     114,       0,    8118
88325723  ,    179881,  179881,  179881,  179881,     2.8,     2.7,     3.6,     4.4,     7.1,     8.0,  521.5,  0.00082,      0,       0,       0,       0,       0
88496250  ,    179077,  179077,  179077,  179077,     2.8,     2.7,     3.7,     4.6,     7.6,    10.4,  522.4,  0.00082,      0,       0,       0,       0,       0
88680066  ,    178503,  158477,  158477,  158477,     3.1,     2.7,     3.6,     5.7,   134.0,   135.5,  523.6,  0.00081,      1,     125,     125,       0,    8118
88865252  ,    178615,  178615,  178615,  178615,     2.8,     2.7,     3.5,     4.1,    13.4,    15.5,  524.6,  0.00081,      0,       0,       0,       0,       0
89030485  ,    178781,  160255,  160255,  160255,     3.1,     2.7,     3.7,     5.3,   110.7,   112.6,  525.7,  0.00081,      1,     106,     106,       0,    8109
89215423  ,    179875,  179875,  179875,  179875,     2.8,     2.7,     3.6,     4.3,     8.2,     9.8,  526.7,  0.00081,      0,       0,       0,       0,       0
89379563  ,    179072,  159203,  159203,  159203,     3.1,     2.7,     3.6,     4.2,   117.7,   119.5,  527.7,  0.00081,      1,     113,     113,       0,    8111
89561574  ,    177017,  177017,  177017,  177017,     2.8,     2.7,     3.7,     4.4,    14.8,    27.5,  528.8,  0.00081,      0,       0,       0,       0,       0
89747662  ,    180373,  180373,  180373,  180373,     2.8,     2.7,     3.5,     4.3,     7.9,     9.3,  529.8,  0.00081,      0,       0,       0,       0,       0
89913583  ,    179923,  161046,  161046,  161046,     3.1,     2.7,     3.7,     4.4,   110.8,   113.0,  530.8,  0.00080,      1,     106,     106,       0,    8119
90099604  ,    180886,  180886,  180886,  180886,     2.8,     2.7,     3.6,     4.2,     7.4,     9.0,  531.8,  0.00080,      0,       0,       0,       0,       0
90261588  ,    177741,  157189,  157189,  157189,     3.2,     2.7,     3.7,     5.7,   123.3,   124.6,  532.9,  0.00080,      1,     119,     119,       0,    8112
90445508  ,    178813,  178813,  178813,  178813,     2.8,     2.7,     3.6,     4.2,    18.8,    20.8,  533.9,  0.00080,      0,       0,       0,       0,       0
90629898  ,    178054,  178054,  178054,  178054,     2.8,     2.7,     3.6,     4.5,     8.6,    16.2,  534.9,  0.00080,      0,       0,       0,       0,       0
90795990  ,    179716,  161172,  161172,  161172,     3.1,     2.7,     3.6,     5.2,   110.0,   111.4,  536.0,  0.00080,      1,     104,     104,       0,    8115
90980089  ,    179151,  179151,  179151,  179151,     2.8,     2.7,     3.6,     4.4,     8.7,    10.2,  537.0,  0.00079,      0,       0,       0,       0,       0
91145918  ,    177549,  160073,  160073,  160073,     3.1,     2.7,     3.7,     4.9,   105.4,   107.1,  538.0,  0.00079,      1,     101,     101,       0,    8115
91329467  ,    178147,  178147,  178147,  178147,     2.8,     2.7,     3.6,     5.0,     8.2,    15.8,  539.1,  0.00079,      0,       0,       0,       0,       0
91493446  ,    177957,  159142,  159142,  159142,     3.1,     2.7,     3.7,     6.9,   112.4,   114.9,  540.1,  0.00079,      1,     108,     108,       0,    8112
