INFO  11:37:44 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  11:37:44 New Cassandra host /172.31.28.223:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.28.223; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up likelyquery0 with 50000 iterations...
Running [likelyquery0] with 200 threads for 50000000 iteration
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,       1149534,    6469,    6469,    6469,    30.9,    29.2,    45.0,    53.4,    64.7,    72.9,  186.7,  0.00210,      0,      0,       0,       0,       0,       0
total,       1156084,    6275,    6275,    6275,    31.9,    29.5,    55.3,    65.2,    81.2,    89.8,  187.8,  0.00209,      0,      0,       0,       0,       0,       0
total,       1162763,    6326,    6326,    6326,    31.5,    29.3,    45.7,    65.8,    79.2,    96.9,  188.8,  0.00209,      0,      0,       0,       0,       0,       0
total,       1169504,    6463,    6463,    6463,    31.0,    29.0,    45.5,    61.0,    75.4,    86.7,  189.9,  0.00209,      0,      0,       0,       0,       0,       0
total,       1176008,    6199,    6199,    6199,    32.2,    29.5,    60.2,    71.4,    89.9,   107.5,  190.9,  0.00208,      0,      0,       0,       0,       0,       0
total,       1182679,    6359,    6359,    6359,    31.4,    29.8,    45.3,    54.0,    72.2,    81.0,  192.0,  0.00207,      0,      0,       0,       0,       0,       0
total,       1189016,    6094,    6094,    6094,    32.9,    29.9,    60.3,    73.8,    93.6,   116.9,  193.0,  0.00206,      0,      0,       0,       0,       0,       0
total,       1195760,    6498,    6498,    6498,    30.7,    29.2,    43.7,    54.5,    62.7,    72.5,  194.1,  0.00207,      0,      0,       0,       0,       0,       0
total,       1202571,    6511,    6511,    6511,    30.7,    28.9,    47.4,    54.5,    66.5,    87.9,  195.1,  0.00208,      0,      0,       0,       0,       0,       0
total,       1209465,    6579,    6579,    6579,    30.4,    28.4,    46.7,    59.7,    70.1,    82.4,  196.1,  0.00210,      0,      0,       0,       0,       0,       0
total,       1216280,    6454,    6454,    6454,    31.1,    29.2,    45.1,    53.9,    64.7,    72.4,  197.2,  0.00210,      0,      0,       0,       0,       0,       0
total,       1223163,    6598,    6598,    6598,    30.3,    28.5,    46.3,    54.1,    66.1,    74.6,  198.2,  0.00212,      0,      0,       0,       0,       0,       0
total,       1229981,    6507,    6507,    6507,    30.7,    28.4,    47.3,    63.2,    80.4,   130.5,  199.3,  0.00213,      0,      0,       0,       0,       0,       0
total,       1236893,    6629,    6629,    6629,    30.2,    28.4,    43.3,    56.4,    67.7,    75.7,  200.3,  0.00215,      0,      0,       0,       0,       0,       0
total,       1243638,    6458,    6458,    6458,    31.0,    28.6,    46.8,    69.1,    81.6,   124.0,  201.4,  0.00215,      0,      0,       0,       0,       0,       0
total,       1250321,    6413,    6413,    6413,    31.1,    28.6,    53.5,    64.8,    86.7,   118.4,  202.4,  0.00215,      0,      0,       0,       0,       0,       0
total,       1257173,    6436,    6436,    6436,    31.1,    28.9,    48.0,    54.9,    66.8,    71.1,  203.5,  0.00215,      0,      0,       0,       0,       0,       0
total,       1263921,    6491,    6491,    6491,    30.8,    28.5,    48.8,    67.5,    79.1,   116.7,  204.5,  0.00218,      0,      0,       0,       0,       0,       0
total,       1270777,    6615,    6615,    6615,    30.2,    28.4,    44.2,    53.3,    65.6,    73.9,  205.6,  0.00220,      0,      0,       0,       0,       0,       0
total,       1277527,    6474,    6474,    6474,    30.9,    28.3,    57.2,    67.7,    80.4,   123.5,  206.6,  0.00220,      0,      0,       0,       0,       0,       0
total,       1284436,    6628,    6628,    6628,    30.2,    28.5,    42.8,    53.5,    62.5,    74.0,  207.7,  0.00221,      0,      0,       0,       0,       0,       0
total,       1291103,    6626,    6626,    6626,    30.2,    28.5,    43.5,    52.2,    64.4,    77.4,  208.7,  0.00223,      0,      0,       0,       0,       0,       0
total,       1297967,    6284,    6284,    6284,    31.8,    28.6,    59.1,    67.3,    80.4,    95.9,  209.8,  0.00222,      0,      0,       0,       0,       0,       0
total,       1304820,    6591,    6591,    6591,    30.4,    28.7,    42.7,    56.8,    67.1,    73.2,  210.8,  0.00223,      0,      0,       0,       0,       0,       0
total,       1311720,    6535,    6535,    6535,    30.6,    28.8,    44.8,    58.8,    69.3,    80.6,  211.8,  0.00223,      0,      0,       0,       0,       0,       0
total,       1318517,    6541,    6541,    6541,    30.5,    28.5,    46.8,    56.3,    67.7,    82.3,  212.9,  0.00224,      0,      0,       0,       0,       0,       0
total,       1325516,    6740,    6740,    6740,    29.7,    28.2,    42.2,    49.6,    64.8,    73.9,  213.9,  0.00227,      0,      0,       0,       0,       0,       0
total,       1332498,    6536,    6536,    6536,    30.6,    28.6,    44.0,    51.7,    65.7,    77.8,  215.0,  0.00227,      0,      0,       0,       0,       0,       0
total,       1339301,    6547,    6547,    6547,    30.6,    28.6,    46.2,    57.6,    70.8,    91.2,  216.0,  0.00227,      0,      0,       0,       0,       0,       0
total,       1346245,    6641,    6641,    6641,    30.1,    28.4,    43.4,    52.3,    64.9,    69.2,  217.1,  0.00229,      0,      0,       0,       0,       0,       0
total,       1353186,    6497,    6497,    6497,    30.7,    28.5,    53.4,    61.7,    71.5,    86.6,  218.1,  0.00229,      0,      0,       0,       0,       0,       0
total,       1359751,    6499,    6499,    6499,    30.7,    29.1,    45.7,    52.5,    62.1,    74.5,  219.2,  0.00228,      0,      0,       0,       0,       0,       0
total,       1366745,    6383,    6383,    6383,    31.4,    28.4,    61.1,    71.5,    88.8,   113.4,  220.3,  0.00228,      0,      0,       0,       0,       0,       0
total,       1373598,    6589,    6589,    6589,    30.3,    28.2,    44.5,    61.1,    76.8,    86.1,  221.3,  0.00228,      0,      0,       0,       0,       0,       0
total,       1380435,    6580,    6580,    6580,    30.4,    28.2,    50.7,    60.7,    70.8,    77.6,  222.3,  0.00229,      0,      0,       0,       0,       0,       0
total,       1387451,    6547,    6547,    6547,    30.5,    28.6,    46.5,    56.9,    70.0,    79.5,  223.4,  0.00229,      0,      0,       0,       0,       0,       0
total,       1394139,    6419,    6419,    6419,    31.2,    28.6,    57.6,    67.9,    82.8,   128.9,  224.4,  0.00228,      0,      0,       0,       0,       0,       0
total,       1400973,    6322,    6322,    6322,    31.6,    28.6,    59.2,    68.6,    84.6,   105.4,  225.5,  0.00228,      0,      0,       0,       0,       0,       0
total,       1407908,    6590,    6590,    6590,    30.3,    28.7,    43.1,    51.3,    65.6,    84.7,  226.6,  0.00228,      0,      0,       0,       0,       0,       0
total,       1414708,    6526,    6526,    6526,    30.6,    28.3,    54.3,    63.9,    80.6,   107.0,  227.6,  0.00228,      0,      0,       0,       0,       0,       0
total,       1421702,    6724,    6724,    6724,    29.7,    28.2,    42.8,    50.8,    61.7,    69.1,  228.7,  0.00230,      0,      0,       0,       0,       0,       0
total,       1428411,    6429,    6429,    6429,    31.1,    28.5,    53.6,    67.0,    88.5,   101.2,  229.7,  0.00229,      0,      0,       0,       0,       0,       0
total,       1435223,    6495,    6495,    6495,    30.8,    28.5,    45.5,    63.3,    75.4,    93.9,  230.8,  0.00229,      0,      0,       0,       0,       0,       0
total,       1442181,    6695,    6695,    6695,    29.9,    28.4,    43.5,    50.2,    62.2,    81.6,  231.8,  0.00230,      0,      0,       0,       0,       0,       0
total,       1449111,    6627,    6627,    6627,    30.1,    28.2,    42.9,    61.5,    79.9,   105.7,  232.8,  0.00231,      0,      0,       0,       0,       0,       0
total,       1456012,    6593,    6593,    6593,    30.3,    28.3,    44.1,    63.9,    83.4,   106.2,  233.9,  0.00231,      0,      0,       0,       0,       0,       0
total,       1462954,    6696,    6696,    6696,    29.9,    28.3,    42.8,    50.3,    64.2,    78.8,  234.9,  0.00233,      0,      0,       0,       0,       0,       0
total,       1469492,    6312,    6312,    6312,    30.7,    28.4,    48.3,    64.0,    72.3,    82.1,  236.0,  0.00232,      0,      0,       0,       0,       0,       0
total,       1476297,    6508,    6508,    6508,    31.6,    28.4,    58.3,    77.1,    85.1,    89.1,  237.0,  0.00231,      0,      0,       0,       0,       0,       0
total,       1483330,    6696,    6696,    6696,    29.8,    28.4,    41.5,    48.8,    64.5,    85.1,  238.1,  0.00233,      0,      0,       0,       0,       0,       0
total,       1490248,    6678,    6678,    6678,    30.0,    28.3,    44.5,    52.8,    66.1,    80.1,  239.1,  0.00234,      0,      0,       0,       0,       0,       0
total,       1497069,    6521,    6521,    6521,    30.6,    28.4,    47.2,    65.8,    78.7,    87.3,  240.1,  0.00233,      0,      0,       0,       0,       0,       0
total,       1503999,    6704,    6704,    6704,    29.8,    28.2,    44.2,    52.7,    62.8,    74.9,  241.2,  0.00234,      0,      0,       0,       0,       0,       0
total,       1510982,    6523,    6523,    6523,    30.7,    28.2,    46.5,    61.2,    72.9,    87.5,  242.2,  0.00234,      0,      0,       0,       0,       0,       0
total,       1517824,    6585,    6585,    6585,    30.3,    28.2,    47.4,    60.2,    74.7,    85.8,  243.3,  0.00234,      0,      0,       0,       0,       0,       0
total,       1524685,    6564,    6564,    6564,    30.5,    28.5,    47.3,    61.4,    72.8,    76.8,  244.3,  0.00234,      0,      0,       0,       0,       0,       0
total,       1531519,    6582,    6582,    6582,    30.4,    28.5,    44.7,    53.2,    67.2,    80.6,  245.4,  0.00234,      0,      0,       0,       0,       0,       0
total,       1538395,    6566,    6566,    6566,    30.4,    28.4,    47.9,    60.1,    77.0,    87.1,  246.4,  0.00234,      0,      0,       0,       0,       0,       0
total,       1545271,    6508,    6508,    6508,    30.7,    28.2,    54.0,    62.3,    74.6,    78.4,  247.5,  0.00234,      0,      0,       0,       0,       0,       0
total,       1552140,    6606,    6606,    6606,    30.2,    28.5,    43.5,    53.6,    67.6,    94.1,  248.5,  0.00234,      0,      0,       0,       0,       0,       0
total,       1559085,    6661,    6661,    6661,    30.1,    28.6,    43.2,    51.6,    61.8,    66.9,  249.5,  0.00234,      0,      0,       0,       0,       0,       0
total,       1565853,    6523,    6523,    6523,    30.6,    28.0,    54.9,    66.3,    82.3,   103.0,  250.6,  0.00234,      0,      0,       0,       0,       0,       0
total,       1572766,    6642,    6642,    6642,    30.1,    28.3,    41.9,    61.5,    73.3,    78.7,  251.6,  0.00235,      0,      0,       0,       0,       0,       0
total,       1579532,    6526,    6526,    6526,    30.7,    28.5,    46.5,    56.8,    68.7,    74.9,  252.7,  0.00234,      0,      0,       0,       0,       0,       0
total,       1586370,    6564,    6564,    6564,    30.4,    28.4,    49.7,    59.5,    69.2,    75.4,  253.7,  0.00234,      0,      0,       0,       0,       0,       0
total,       1593280,    6678,    6678,    6678,    29.9,    28.2,    42.4,    57.7,    72.5,    90.5,  254.7,  0.00235,      0,      0,       0,       0,       0,       0
total,       1600136,    6616,    6616,    6616,    30.3,    28.4,    44.4,    53.2,    66.2,    72.3,  255.8,  0.00235,      0,      0,       0,       0,       0,       0
total,       1607124,    6668,    6668,    6668,    30.0,    28.4,    43.2,    52.0,    63.1,    82.7,  256.8,  0.00235,      0,      0,       0,       0,       0,       0
total,       1613779,    6415,    6415,    6415,    31.0,    28.3,    56.5,    66.0,    77.6,    91.4,  257.9,  0.00234,      0,      0,       0,       0,       0,       0
total,       1620755,    6657,    6657,    6657,    30.3,    28.2,    43.6,    60.7,    75.5,   107.8,  258.9,  0.00235,      0,      0,       0,       0,       0,       0
total,       1627598,    6566,    6566,    6566,    30.4,    28.3,    46.8,    61.1,    72.4,    78.7,  260.0,  0.00235,      0,      0,       0,       0,       0,       0
total,       1634413,    6543,    6543,    6543,    30.6,    28.2,    43.9,    75.5,    85.6,   107.2,  261.0,  0.00236,      0,      0,       0,       0,       0,       0
total,       1641097,    6395,    6395,    6395,    31.3,    28.7,    56.0,    67.0,    86.8,   102.2,  262.0,  0.00236,      0,      0,       0,       0,       0,       0
total,       1647957,    6620,    6620,    6620,    30.2,    28.4,    44.2,    56.8,    72.7,    80.4,  263.1,  0.00236,      0,      0,       0,       0,       0,       0
total,       1654859,    6317,    6317,    6317,    31.6,    28.4,    60.8,    84.2,    99.8,   113.8,  264.2,  0.00235,      0,      0,       0,       0,       0,       0
total,       1661754,    6624,    6624,    6624,    30.2,    28.4,    45.8,    53.5,    67.2,    82.0,  265.2,  0.00235,      0,      0,       0,       0,       0,       0
total,       1668661,    6604,    6604,    6604,    30.3,    28.5,    45.3,    53.1,    68.7,    81.0,  266.3,  0.00235,      0,      0,       0,       0,       0,       0
total,       1675621,    6710,    6710,    6710,    29.8,    28.4,    41.3,    48.8,    59.3,    66.5,  267.3,  0.00235,      0,      0,       0,       0,       0,       0
total,       1682350,    6549,    6549,    6549,    30.5,    28.1,    54.2,    64.9,    79.0,    84.5,  268.3,  0.00235,      0,      0,       0,       0,       0,       0
total,       1689153,    6468,    6468,    6468,    30.9,    28.3,    52.7,    65.1,    83.7,    89.9,  269.4,  0.00234,      0,      0,       0,       0,       0,       0
total,       1696057,    6617,    6617,    6617,    30.2,    28.5,    46.0,    53.5,    66.3,    69.6,  270.4,  0.00234,      0,      0,       0,       0,       0,       0
total,       1703025,    6692,    6692,    6692,    29.9,    28.1,    42.2,    56.2,    67.0,    72.9,  271.5,  0.00235,      0,      0,       0,       0,       0,       0
total,       1709890,    6636,    6636,    6636,    30.1,    28.2,    45.6,    58.0,    72.6,   116.0,  272.5,  0.00235,      0,      0,       0,       0,       0,       0
total,       1716808,    6661,    6661,    6661,    30.0,    28.0,    44.7,    52.0,    62.8,    70.4,  273.5,  0.00235,      0,      0,       0,       0,       0,       0
